token,coefficient,absolute_coefficient
actually did,1.0359785396079857,1.0359785396079857
desolate,1.03591095012004,1.03591095012004
complaints,1.0353474979291766,1.0353474979291766
excitement,-1.035211996719415,1.035211996719415
ripped,-1.0347631592236142,1.0347631592236142
work pretty,1.0340731706466295,1.0340731706466295
muddled,-1.0338055069576944,1.0338055069576944
remembered,1.033282966562366,1.033282966562366
hogan,-1.0331081305440915,1.0331081305440915
asia,-1.0328617857302538,1.0328617857302538
recycled,-1.0324692543473901,1.0324692543473901
wearing,-1.0301397638622647,1.0301397638622647
roy rogers,-1.0301265847990704,1.0301265847990704
static,-1.0299685256424624,1.0299685256424624
wicked,-1.0298800750746633,1.0298800750746633
schtick,-1.0288995368798068,1.0288995368798068
given work,-1.0288689086918206,1.0288689086918206
beautiful movie,1.0277064926347383,1.0277064926347383
movie enjoy,1.0274171677585964,1.0274171677585964
originally,1.0273411851768917,1.0273411851768917
damn good,1.0269940877060955,1.0269940877060955
mike judge,1.0262642133256628,1.0262642133256628
far,-1.0252875339273977,1.0252875339273977
monkey island,1.0251578014749185,1.0251578014749185
slapped,-1.024554951866854,1.024554951866854
jolie,1.024303660023351,1.024303660023351
remarkable,1.0240598148237865,1.0240598148237865
greece,-1.0231704781654862,1.0231704781654862
jigsaw,-1.022822464540421,1.022822464540421
series,1.0227624342453496,1.0227624342453496
like mr,1.0222896415031153,1.0222896415031153
ski,-1.0216866389068404,1.0216866389068404
autobiography,-1.0214074893671183,1.0214074893671183
doesn seriously,1.0190910974408562,1.0190910974408562
pursuing,1.018556603935214,1.018556603935214
squirrel,1.0185413004597639,1.0185413004597639
main problem,-1.0185402797538474,1.0185402797538474
bloom,1.0176909117581698,1.0176909117581698
insipid,-1.0158640228027727,1.0158640228027727
entertain,1.0156336060864604,1.0156336060864604
true,1.0154227147293369,1.0154227147293369
like having,-1.0152836572559902,1.0152836572559902
ve just,1.0150355945214118,1.0150355945214118
screenwriter,-1.014794962426077,1.014794962426077
set new,1.0147123998940366,1.0147123998940366
unnatural,-1.0138010464816083,1.0138010464816083
ape,-1.0137804566597854,1.0137804566597854
total lack,-1.013685950211674,1.013685950211674
imitation,-1.0134780129476293,1.0134780129476293
disjointed,-1.0132000069882858,1.0132000069882858
movie yes,-1.0128240153163477,1.0128240153163477
scenes like,-1.0113763496628319,1.0113763496628319
interpretation,1.0112603841711882,1.0112603841711882
movie real,1.0111826581994936,1.0111826581994936
movie stupid,-1.010914256329843,1.010914256329843
reminds,1.0107431271146867,1.0107431271146867
inaccurate,-1.0103197183682375,1.0103197183682375
survive,1.0101314828899977,1.0101314828899977
weaknesses,1.0093473593252011,1.0093473593252011
easy,1.0093372404562242,1.0093372404562242
actually makes,-1.008942057615183,1.008942057615183
carries,1.0089207278443943,1.0089207278443943
bit slow,1.008771615924762,1.008771615924762
glued screen,1.00811301088733,1.00811301088733
stole,1.0080838493009285,1.0080838493009285
time period,-1.0077708404786758,1.0077708404786758
triumph,1.0077624733009236,1.0077624733009236
treat,1.0066376941498791,1.0066376941498791
talented actors,1.0066062852070499,1.0066062852070499
sharp,1.0065508302604127,1.0065508302604127
ray moore,1.006480401759281,1.006480401759281
dumbland,1.0063241578339692,1.0063241578339692
quiet,1.0060153611394418,1.0060153611394418
great actors,-1.0057884757055124,1.0057884757055124
seen best,1.0056357808343113,1.0056357808343113
good looking,-1.005591296287244,1.005591296287244
science theater,-1.0055266223074404,1.0055266223074404
packs,1.005452622135743,1.005452622135743
ringwald,1.0043774695088115,1.0043774695088115
glorified,-1.0040163867844338,1.0040163867844338
inept,-1.003993501464505,1.003993501464505
definitive,1.0035324825302376,1.0035324825302376
soviet,1.0030499644139739,1.0030499644139739
took away,-1.0025090577263438,1.0025090577263438
machine,-1.0023353225179088,1.0023353225179088
present,1.0022144886086628,1.0022144886086628
swan,-1.0020632613205263,1.0020632613205263
duet,1.0018252843174078,1.0018252843174078
jack london,-1.0012147903703381,1.0012147903703381
woman black,0.9998518934485455,0.9998518934485455
pretty decent,0.9993932419240291,0.9993932419240291
fez,0.9991876897711245,0.9991876897711245
distasteful,-0.9991330333162919,0.9991330333162919
walked,-0.9989756170592731,0.9989756170592731
pulls,0.9984870995061217,0.9984870995061217
good cinematography,-0.9981588575996471,0.9981588575996471
stretches,-0.9974753125293734,0.9974753125293734
sources,-0.9974451729893339,0.9974451729893339
white man,-0.9968730271673863,0.9968730271673863
making movie,-0.996488983509684,0.996488983509684
wrapped,0.9963174222248224,0.9963174222248224
stopped watching,-0.9957148947473599,0.9957148947473599
rukh,0.9952276660181123,0.9952276660181123
mundane,-0.9948327620667937,0.9948327620667937
sort,-0.9946203228868863,0.9946203228868863
read book,-0.99450686621196,0.99450686621196
puerile,-0.9944561964428895,0.9944561964428895
deathtrap,0.9941524553773218,0.9941524553773218
overwhelmed,0.9931091060439151,0.9931091060439151
bad funny,-0.9925574972864887,0.9925574972864887
know supposed,0.9922200200910553,0.9922200200910553
later film,0.9922016378014585,0.9922016378014585
dickinson,0.9917152453380453,0.9917152453380453
lines like,-0.9914832619566785,0.9914832619566785
lol,0.9914684681576146,0.9914684681576146
blob,0.9912196911303927,0.9912196911303927
rapid,0.9910937322004414,0.9910937322004414
hilariously,0.9908786812651802,0.9908786812651802
aztec,-0.990068360976292,0.990068360976292
based real,0.9898857273067985,0.9898857273067985
tradition,0.9891569675376208,0.9891569675376208
coherent,-0.9889659079061234,0.9889659079061234
given film,-0.9883171691148002,0.9883171691148002
hoped,-0.988195906520847,0.988195906520847
producer director,-0.9875144554592638,0.9875144554592638
rubbish,-0.9872673802960715,0.9872673802960715
antonioni,0.9872104406162929,0.9872104406162929
makers,-0.9871558287399512,0.9871558287399512
danish,0.986937367923803,0.986937367923803
don let,0.9865503082217327,0.9865503082217327
disliked,-0.9865494554424696,0.9865494554424696
edie,0.9864514731241366,0.9864514731241366
torn,0.9864206970398695,0.9864206970398695
tells,0.986314432058083,0.986314432058083
sisters,0.9861091564400121,0.9861091564400121
big bad,0.9860082336346833,0.9860082336346833
want kill,-0.9852699491267558,0.9852699491267558
talkies,0.9846544860702974,0.9846544860702974
sound recording,0.9845461762996818,0.9845461762996818
motivation,-0.984334005889406,0.984334005889406
beckett,0.9841739016797088,0.9841739016797088
israeli,-0.9841282041153817,0.9841282041153817
people think,-0.9839618877113466,0.9839618877113466
according dvd,-0.9839486451306422,0.9839486451306422
mpaa,-0.982495855434446,0.982495855434446
cgi,-0.9818451600926914,0.9818451600926914
accomplished,0.9814264091781377,0.9814264091781377
nice,0.9811020656168872,0.9811020656168872
makes sick,-0.9800258312625552,0.9800258312625552
bright spot,-0.9800100189271943,0.9800100189271943
buy,0.9798117317118622,0.9798117317118622
story strong,-0.9795208195059077,0.9795208195059077
acting convincing,0.9791948833963737,0.9791948833963737
success,0.9791912953232569,0.9791912953232569
historically,-0.9783247711487015,0.9783247711487015
voters,-0.9782843054728712,0.9782843054728712
shame,-0.9777728586825387,0.9777728586825387
corps,0.977732238474207,0.977732238474207
tear,0.9776128718296835,0.9776128718296835
bible,-0.9775765344481271,0.9775765344481271
actors trying,0.9774392511713165,0.9774392511713165
jackie,0.9773436576950799,0.9773436576950799
big thing,0.9772649079692631,0.9772649079692631
drivel,-0.9769039281049036,0.9769039281049036
acting superb,0.9768704324824702,0.9768704324824702
bound,0.9767962923769647,0.9767962923769647
new groove,-0.9765523092998432,0.9765523092998432
neatly,0.9763456704714175,0.9763456704714175
tired watching,0.9759662056323917,0.9759662056323917
turkish,0.9759059208480162,0.9759059208480162
dear,-0.9757682412412841,0.9757682412412841
really don,-0.975526552440333,0.975526552440333
efficient,0.9754343136729744,0.9754343136729744
fascinated,0.974557407236402,0.974557407236402
superbly,0.9742486700826084,0.9742486700826084
movie come,0.9739050562902389,0.9739050562902389
esp,-0.9733150412335685,0.9733150412335685
businessman,0.9732793527892589,0.9732793527892589
half hearted,-0.9731627827308583,0.9731627827308583
raunchy,0.9725389046617791,0.9725389046617791
wasting,-0.9722043528019831,0.9722043528019831
quality movie,-0.9718354545582494,0.9718354545582494
goldsworthy,0.971664832629549,0.971664832629549
worth,0.9716523685301351,0.9716523685301351
better,-0.9712529102234247,0.9712529102234247
bed eats,0.9707816653828966,0.9707816653828966
insulting,-0.9706218539695143,0.9706218539695143
completists,-0.9705719049287325,0.9705719049287325
better luck,-0.9696148703093312,0.9696148703093312
authors,-0.9696030475638832,0.9696030475638832
just want,0.9695652183202973,0.9695652183202973
ultimate,0.9692479604642978,0.9692479604642978
rainy day,-0.9690746563805458,0.9690746563805458
time money,-0.9690397903775396,0.9690397903775396
cliche,-0.9687475315136177,0.9687475315136177
dragged,-0.9686516710884518,0.9686516710884518
save movie,-0.9684179157096364,0.9684179157096364
relationship,0.9682968940231513,0.9682968940231513
camera,-0.9681528121063802,0.9681528121063802
tony,0.9681124106411982,0.9681124106411982
great like,0.967728668396591,0.967728668396591
designed,-0.9672662750866554,0.9672662750866554
idiotic,-0.96652203600418,0.96652203600418
worth look,0.9662642924045162,0.9662642924045162
tried,-0.9657269200633949,0.9657269200633949
molly ringwald,0.9651834834965914,0.9651834834965914
determination,0.965130818098996,0.965130818098996
ms,-0.9647318236566842,0.9647318236566842
troubled,0.9647219252682875,0.9647219252682875
naked women,-0.9647055329192638,0.9647055329192638
chills,0.9627586979362901,0.9627586979362901
nan,0.9626042531049805,0.9626042531049805
zombie,-0.9619238811828124,0.9619238811828124
movie nearly,-0.9617055619193221,0.9617055619193221
embarrassingly,-0.9613415888791909,0.9613415888791909
appeal,-0.9611260638728852,0.9611260638728852
lyrics,0.9609407181289965,0.9609407181289965
sublime,0.9609226710989114,0.9609226710989114
film brilliant,0.9605180446199489,0.9605180446199489
rickman,0.9601590639872788,0.9601590639872788
say ve,-0.9599907285476444,0.9599907285476444
pleasantly surprised,0.9599420204762933,0.9599420204762933
penny,0.9598079676087995,0.9598079676087995
secular,-0.9592993087806885,0.9592993087806885
hemingway,-0.9592755884089375,0.9592755884089375
films film,0.9592384208029359,0.9592384208029359
bothered,-0.9590524736344158,0.9590524736344158
cinematography excellent,-0.958917443186502,0.958917443186502
action packed,0.9588219713282354,0.9588219713282354
bomb,-0.9588202503921537,0.9588202503921537
supposed comedy,-0.9581424452733946,0.9581424452733946
perfection,0.9580506204576436,0.9580506204576436
ok maybe,0.9579112072429549,0.9579112072429549
improve,-0.9577543486194255,0.9577543486194255
know thought,-0.9571669065738976,0.9571669065738976
dire,-0.9570538275506612,0.9570538275506612
sociological,0.9567903921756756,0.9567903921756756
lot sense,0.9565511722285787,0.9565511722285787
eddie,0.9559493465625267,0.9559493465625267
frank,0.9556427587994711,0.9556427587994711
better average,0.9552103533745622,0.9552103533745622
amato,0.95508938579168,0.95508938579168
stage,-0.9550428874349133,0.9550428874349133
heartbreaking,0.9545755737409394,0.9545755737409394
makers movie,-0.9545043332402722,0.9545043332402722
minute movie,-0.9542903632684127,0.9542903632684127
background music,-0.954244676333004,0.954244676333004
plot bit,0.9542087035381399,0.9542087035381399
nonsensical,-0.9539752587183324,0.9539752587183324
christians,-0.9532193119533316,0.9532193119533316
worst films,-0.9530923658770915,0.9530923658770915
icing cake,0.9528010421181679,0.9528010421181679
mcgovern,-0.9525906963793935,0.9525906963793935
incompetent,-0.9524055444639458,0.9524055444639458
marcia,-0.9521404799219695,0.9521404799219695
patekar,0.9520705775117253,0.9520705775117253
zero day,0.9518040041970512,0.9518040041970512
explores,0.9513269494127554,0.9513269494127554
ladder,0.9500107093878507,0.9500107093878507
depardieu,0.9492496547797177,0.9492496547797177
moodiness,0.9483822901934749,0.9483822901934749
pushes,0.9480344904400028,0.9480344904400028
clipped,-0.9479271237094218,0.9479271237094218
cringed,-0.9474497750163358,0.9474497750163358
movie actually,0.9474033470668176,0.9474033470668176
revealed,0.947081180275891,0.947081180275891
superlative,0.9469595026777003,0.9469595026777003
care characters,-0.9463395372760678,0.9463395372760678
advice,-0.9455104996381111,0.9455104996381111
box set,0.9450950420435503,0.9450950420435503
actor,-0.9446717181074468,0.9446717181074468
oil,0.944670874694443,0.944670874694443
greene,0.9446314476560299,0.9446314476560299
unbelievably,-0.9444106799803594,0.9444106799803594
kind films,-0.9439622926296597,0.9439622926296597
lombard,-0.9436642761873058,0.9436642761873058
like anymore,0.9432178603736217,0.9432178603736217
better like,0.9430335224780053,0.9430335224780053
makes film,0.9427658396272666,0.9427658396272666
identify,0.9424771213491893,0.9424771213491893
discomfort,0.9423986494392836,0.9423986494392836
hypocritical,-0.9423587461228902,0.9423587461228902
like things,0.9421878737163387,0.9421878737163387
surprise,0.942133389108335,0.942133389108335
jumped,-0.9421138042747016,0.9421138042747016
smirk,-0.9419942262859767,0.9419942262859767
prue,0.9419448671063401,0.9419448671063401
follows,0.9417315279887372,0.9417315279887372
regarding,-0.9415530232270082,0.9415530232270082
sign,-0.9410784087407278,0.9410784087407278
mediocrity,-0.9402264322719766,0.9402264322719766
slasher flick,0.9398883112772604,0.9398883112772604
conveniently,-0.9398241747304001,0.9398241747304001
people liked,-0.9396658045999523,0.9396658045999523
ll enjoy,0.9395250991514679,0.9395250991514679
overall film,-0.9394251113377178,0.9394251113377178
adkins,0.9392280625970284,0.9392280625970284
thoroughly enjoyed,0.9389726012791051,0.9389726012791051
bunch,-0.9388823310981504,0.9388823310981504
dismiss,0.937524327022497,0.937524327022497
flimsy,-0.9367384187968494,0.9367384187968494
story felt,-0.9366943447109884,0.9366943447109884
patient,0.9366860309623276,0.9366860309623276
collective,-0.9363992532834912,0.9363992532834912
lamer,-0.9361724803287975,0.9361724803287975
esther,0.9360352184387642,0.9360352184387642
eclipse,0.9356223657906492,0.9356223657906492
massive,-0.9355487145462393,0.9355487145462393
taffy,-0.9354868980761335,0.9354868980761335
wasn sure,0.9354174458278373,0.9354174458278373
prophet,0.9353719298736413,0.9353719298736413
dirty harry,0.9351883031520101,0.9351883031520101
lot things,0.9348273805864087,0.9348273805864087
great loved,-0.9347370983191676,0.9347370983191676
deserves,0.9343762798249077,0.9343762798249077
burden,0.9343539708243657,0.9343539708243657
warrants,0.9341211462124092,0.9341211462124092
makes like,-0.933535035385419,0.933535035385419
lot movie,0.9334552587228666,0.9334552587228666
